date,commit,branch,test,mean_ms,min_ms,max_ms,stddev_ms,median_ms,p95_ms,p99_ms,rounds,ratio,error_count,error_rate
2026-05-03 10:17:30,ed28dfe,main,test_flange_3dprint_with_spokes,1.491,1.323,1.746,0.224,1.403,1.403,1.403,3,,,
2026-05-03 10:17:30,ed28dfe,main,test_flange_metal_top,7.588,7.501,7.723,0.118,7.54,7.54,7.54,3,,,
2026-05-03 10:17:30,ed28dfe,main,test_flange_metal_bottom,5.999,5.927,6.064,0.069,6.006,6.006,6.006,3,,,
2026-05-03 10:17:33,ed28dfe,main,conc/svg_bare/N2,12.789,11.036,14.541,2.479,11.036,11.036,11.036,2,0.5473,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/svg_bare/N4,16.63,8.887,22.62,5.922,15.528,19.486,19.486,4,0.7117,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/svg_bare/N8,32.993,19.244,46.291,9.393,30.887,42.709,42.709,8,1.4119,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/dxf_bare/N2,34.41,32.327,36.494,2.946,32.327,32.327,32.327,2,1.022,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/dxf_bare/N4,56.962,53.022,62.155,4.144,54.306,58.363,58.363,4,1.6918,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/dxf_bare/N8,115.708,81.892,131.809,15.733,117.488,127.758,127.758,8,3.4367,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/svg_spokes/N2,10.619,8.503,12.735,2.992,8.503,8.503,8.503,2,0.354,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/svg_spokes/N4,17.135,11.392,22.711,4.893,15.25,19.186,19.186,4,0.5713,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/svg_spokes/N8,29.874,14.802,42.768,9.567,29.145,38.865,38.865,8,0.996,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_bare/N2,31.732,30.108,33.357,2.297,30.108,30.108,30.108,2,1.0556,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_bare/N4,51.964,50.478,52.758,1.026,52.116,52.505,52.505,4,1.7287,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_bare/N8,109.07,101.099,111.208,3.32,110.02,110.787,110.787,8,3.6285,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_spokes/N2,33.256,33.104,33.407,0.214,33.104,33.104,33.104,2,1.0132,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_spokes/N4,54.566,53.812,55.166,0.567,54.532,54.755,54.755,4,1.6624,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/preview_spokes/N8,104.326,96.071,108.216,4.679,106.28,107.42,107.42,8,3.1784,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_bare/N2,58.949,52.243,65.654,9.483,52.243,52.243,52.243,2,1.4653,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_bare/N4,149.291,142.419,156.52,6.135,146.527,151.697,151.697,4,3.7109,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_bare/N8,171.253,156.645,184.881,9.775,169.66,180.942,180.942,8,4.2568,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_spokes/N2,50.338,47.629,53.048,3.832,47.629,47.629,47.629,2,1.0566,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_spokes/N4,93.005,87.056,99.053,5.155,90.989,94.923,94.923,4,1.9523,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/stl_spokes/N8,181.903,167.055,195.781,10.071,180.147,192.258,192.258,8,3.8183,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/flange_top/N2,11.517,8.939,14.096,3.646,8.939,8.939,8.939,2,0.4904,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/flange_top/N4,24.804,18.189,32.106,6.019,22.075,26.847,26.847,4,1.0561,0,0.0
2026-05-03 10:17:33,ed28dfe,main,conc/flange_top/N8,38.435,24.621,52.028,9.556,36.255,48.236,48.236,8,1.6364,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_bare/N2,10.996,7.412,14.579,5.068,7.412,7.412,7.412,2,0.4128,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_bare/N4,18.849,11.749,24.562,5.455,17.922,21.163,21.163,4,0.7076,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_bare/N8,34.821,21.805,47.202,8.776,33.278,43.496,43.496,8,1.3071,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/dxf_bare/N2,29.579,27.614,31.543,2.778,27.614,27.614,27.614,2,0.9068,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/dxf_bare/N4,62.727,56.182,68.289,5.188,61.417,65.02,65.02,4,1.9231,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/dxf_bare/N8,106.95,76.456,121.694,14.155,107.131,118.832,118.832,8,3.2789,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_spokes/N2,23.001,21.279,24.724,2.436,21.279,21.279,21.279,2,0.8748,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_spokes/N4,19.285,11.86,26.881,6.771,15.683,22.714,22.714,4,0.7334,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/svg_spokes/N8,37.484,22.808,51.093,9.689,36.064,47.199,47.199,8,1.4256,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_bare/N2,41.709,41.604,41.815,0.149,41.604,41.604,41.604,2,1.2494,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_bare/N4,50.45,49.676,51.173,0.649,50.211,50.74,50.74,4,1.5113,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_bare/N8,121.695,113.644,124.296,3.474,122.498,123.839,123.839,8,3.6454,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_spokes/N2,32.088,28.922,35.254,4.477,28.922,28.922,28.922,2,0.9654,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_spokes/N4,52.58,50.954,53.341,1.109,52.797,53.229,53.229,4,1.5818,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/preview_spokes/N8,101.173,98.933,102.697,1.196,101.174,102.281,102.281,8,3.0437,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_bare/N2,50.353,48.103,52.603,3.182,48.103,48.103,48.103,2,1.0688,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_bare/N4,87.863,81.912,93.685,5.079,85.921,89.936,89.936,4,1.865,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_bare/N8,172.893,159.452,186.662,9.95,170.976,183.058,183.058,8,3.6698,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_spokes/N2,52.066,50.004,54.128,2.916,50.004,50.004,50.004,2,1.2288,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_spokes/N4,86.299,53.235,101.378,22.309,92.975,97.606,97.606,4,2.0367,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/stl_spokes/N8,174.819,144.043,192.999,15.612,175.704,188.574,188.574,8,4.1259,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/flange_top/N2,12.962,10.833,15.091,3.011,10.833,10.833,10.833,2,0.4307,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/flange_top/N4,22.191,14.049,30.555,7.097,19.356,24.803,24.803,4,0.7373,0,0.0
2026-05-03 10:17:39,ed28dfe,main,conc/flange_top/N8,44.227,24.701,61.754,13.695,43.409,57.933,57.933,8,1.4695,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_preview/N2,89.368,86.783,91.954,3.657,86.783,86.783,86.783,2,1.1543,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_preview/N4,168.248,166.912,169.3,1.05,167.957,168.824,168.824,4,2.1731,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_preview/N8,249.873,238.112,256.845,6.932,251.244,255.977,255.977,8,3.2273,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_stl/N2,181.265,176.356,186.174,6.942,176.356,176.356,176.356,2,1.4118,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_stl/N4,276.833,270.458,283.004,5.327,275.145,278.725,278.725,4,2.1561,0,0.0
2026-05-03 10:17:43,ed28dfe,main,conc/heavy_stl/N8,560.322,540.316,575.564,11.786,558.836,571.735,571.735,8,4.3641,0,0.0
2026-05-05 14:26:48,bf9c7e7,main,test_svg_small,0.811,0.713,1.29,0.105,0.768,1.051,1.189,836,,,
2026-05-05 14:26:48,bf9c7e7,main,test_svg_medium,1.546,1.399,2.394,0.172,1.476,1.943,2.131,466,,,
2026-05-05 14:26:48,bf9c7e7,main,test_svg_medium_with_spokes,1.614,1.443,3.823,0.229,1.52,2.082,2.347,659,,,
2026-05-05 14:26:48,bf9c7e7,main,test_dxf_small,8.312,7.077,11.383,1.065,7.882,10.167,11.203,103,,,
2026-05-05 14:26:48,bf9c7e7,main,test_dxf_medium,13.687,11.328,46.366,4.805,12.728,15.125,40.144,84,,,
2026-05-05 14:26:48,bf9c7e7,main,test_dxf_medium_with_spokes,14.511,12.14,47.276,4.161,13.834,15.59,24.182,75,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_small,19.616,19.401,19.881,0.244,19.565,19.565,19.565,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_medium,29.888,29.056,30.688,0.817,29.92,29.92,29.92,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_large,55.757,53.759,56.879,1.735,56.633,56.633,56.633,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_medium_with_hub,80.902,79.538,82.254,1.358,80.914,80.914,80.914,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_medium_with_spokes,172.35,167.71,179.12,5.996,170.221,170.221,170.221,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_stl_medium_hub_and_spokes,297.802,280.314,321.192,21.069,291.9,291.9,291.9,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_preview_small,12.773,10.984,14.383,1.707,12.953,12.953,12.953,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_preview_medium,20.019,19.434,20.8,0.704,19.823,19.823,19.823,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_preview_medium_with_spokes,144.442,142.203,145.894,1.968,145.229,145.229,145.229,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_flange_3dprint_top,1.939,1.395,3.02,0.936,1.402,1.402,1.402,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_flange_3dprint_bottom,1.754,1.56,1.931,0.187,1.771,1.771,1.771,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_flange_3dprint_with_spokes,1.33,1.308,1.358,0.026,1.323,1.323,1.323,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_flange_metal_top,8.553,7.947,9.128,0.591,8.582,8.582,8.582,3,,,
2026-05-05 14:26:48,bf9c7e7,main,test_flange_metal_bottom,7.365,6.863,7.913,0.527,7.318,7.318,7.318,3,,,
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_bare/N2,14.574,12.276,16.872,3.25,12.276,12.276,12.276,2,0.5694,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_bare/N4,17.38,11.6,23.057,4.932,15.518,19.347,19.347,4,0.679,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_bare/N8,33.084,20.499,46.638,9.57,31.232,42.839,42.839,8,1.2926,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/dxf_bare/N2,32.802,20.906,44.698,16.824,20.906,20.906,20.906,2,0.8831,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/dxf_bare/N4,70.396,59.211,81.786,9.873,65.96,74.628,74.628,4,1.8952,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/dxf_bare/N8,122.541,63.824,145.714,25.716,125.247,141.523,141.523,8,3.2991,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_spokes/N2,11.759,9.492,14.026,3.206,9.492,9.492,9.492,2,0.4693,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_spokes/N4,19.077,12.61,25.342,5.453,17.166,21.189,21.189,4,0.7613,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/svg_spokes/N8,35.152,21.381,48.437,9.672,33.372,45.327,45.327,8,1.4029,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_bare/N2,40.77,34.203,47.338,9.288,34.203,34.203,34.203,2,0.8708,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_bare/N4,56.3,55.573,56.956,0.631,55.993,56.679,56.679,4,1.2025,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_bare/N8,107.455,98.971,112.501,5.557,109.226,112.042,112.042,8,2.2951,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_spokes/N2,38.843,34.448,43.237,6.215,34.448,34.448,34.448,2,0.8689,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_spokes/N4,86.719,83.957,88.098,1.872,87.305,87.517,87.517,4,1.9398,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/preview_spokes/N8,106.058,101.968,109.417,3.202,105.221,109.262,109.262,8,2.3724,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_bare/N2,59.85,57.513,62.186,3.304,57.513,57.513,57.513,2,1.064,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_bare/N4,107.695,97.284,117.714,9.212,103.108,112.674,112.674,4,1.9146,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_bare/N8,198.315,181.635,213.818,10.751,195.015,209.322,209.322,8,3.5257,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_spokes/N2,54.789,44.652,64.927,14.336,44.652,44.652,44.652,2,1.0941,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_spokes/N4,99.168,90.315,106.898,7.084,97.301,102.158,102.158,4,1.9803,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/stl_spokes/N8,199.798,182.447,217.03,12.092,197.058,212.803,212.803,8,3.9897,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/flange_top/N2,14.981,13.031,16.931,2.758,13.031,13.031,13.031,2,0.4768,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/flange_top/N4,23.469,17.018,30.083,5.642,21.139,25.637,25.637,4,0.747,0,0.0
2026-05-05 14:28:06,bf9c7e7,main,conc/flange_top/N8,48.858,32.001,64.748,11.629,47.452,60.536,60.536,8,1.5551,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_bare/N2,11.18,9.081,13.28,2.969,9.081,9.081,9.081,2,0.357,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_bare/N4,18.559,11.568,25.502,6.012,16.201,20.966,20.966,4,0.5926,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_bare/N8,35.917,20.84,52.653,11.534,32.792,48.28,48.28,8,1.1469,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/dxf_bare/N2,39.412,37.186,41.638,3.148,37.186,37.186,37.186,2,0.8503,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/dxf_bare/N4,60.707,55.433,67.802,5.708,56.803,62.792,62.792,4,1.3098,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/dxf_bare/N8,133.031,102.875,150.192,15.134,133.214,146.236,146.236,8,2.8702,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_spokes/N2,12.926,10.218,15.634,3.829,10.218,10.218,10.218,2,0.4486,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_spokes/N4,18.543,12.367,24.749,5.342,16.41,20.645,20.645,4,0.6436,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/svg_spokes/N8,33.024,21.103,46.866,9.374,31.152,42.607,42.607,8,1.1462,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_bare/N2,34.943,24.519,45.367,14.742,24.519,24.519,24.519,2,0.8456,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_bare/N4,55.645,52.287,57.245,2.307,55.988,57.061,57.061,4,1.3466,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_bare/N8,105.688,101.691,109.853,2.947,105.174,108.633,108.633,8,2.5577,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_spokes/N2,34.238,23.79,44.686,14.776,23.79,23.79,23.79,2,0.7238,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_spokes/N4,55.837,55.235,56.337,0.472,55.728,56.047,56.047,4,1.1804,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/preview_spokes/N8,114.804,112.169,116.474,1.405,114.822,115.983,115.983,8,2.4269,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_bare/N2,54.389,52.166,56.612,3.143,52.166,52.166,52.166,2,1.1192,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_bare/N4,98.718,91.699,105.902,6.049,96.529,100.744,100.744,4,2.0313,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_bare/N8,196.193,180.553,211.048,10.686,194.073,207.197,207.197,8,4.0371,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_spokes/N2,55.355,52.892,57.817,3.483,52.892,52.892,52.892,2,1.2633,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_spokes/N4,128.618,120.977,135.883,6.459,126.171,131.442,131.442,4,2.9352,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/stl_spokes/N8,187.203,144.512,207.359,19.724,188.944,202.306,202.306,8,4.2722,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/flange_top/N2,20.184,9.338,31.029,15.338,9.338,9.338,9.338,2,0.6423,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/flange_top/N4,23.447,16.724,30.015,5.732,21.263,25.787,25.787,4,0.7461,0,0.0
2026-05-05 14:28:16,bf9c7e7,main,conc/flange_top/N8,43.171,26.496,60.076,11.954,40.833,55.582,55.582,8,1.3738,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_preview/N2,95.981,93.134,98.828,4.027,93.134,93.134,93.134,2,1.0135,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_preview/N4,151.183,146.124,154.405,3.848,150.264,153.941,153.941,4,1.5964,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_preview/N8,289.34,281.415,293.963,5.025,289.933,293.304,293.304,8,3.0552,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_stl/N2,180.46,178.255,182.665,3.118,178.255,178.255,178.255,2,1.2632,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_stl/N4,298.389,290.658,306.004,6.584,295.966,300.926,300.926,4,2.0887,0,0.0
2026-05-05 14:28:20,bf9c7e7,main,conc/heavy_stl/N8,590.128,564.514,608.226,14.487,589.35,603.75,603.75,8,4.1308,0,0.0
2026-05-06 12:30:07,f52dd66,main,test_svg_small,0.822,0.717,1.584,0.121,0.769,1.107,1.217,999,,,
2026-05-06 12:30:07,f52dd66,main,test_svg_medium,1.572,1.399,3.193,0.219,1.472,2.053,2.318,674,,,
2026-05-06 12:30:07,f52dd66,main,test_svg_medium_with_spokes,1.633,1.455,2.971,0.219,1.531,2.139,2.36,641,,,
2026-05-06 12:30:07,f52dd66,main,test_dxf_small,8.293,6.936,10.883,0.855,8.157,9.951,10.215,111,,,
2026-05-06 12:30:07,f52dd66,main,test_dxf_medium,15.465,11.999,51.4,6.48,13.948,17.47,49.117,81,,,
2026-05-06 12:30:07,f52dd66,main,test_dxf_medium_with_spokes,15.657,12.993,49.999,4.416,15.202,17.247,18.04,67,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_small,20.953,18.921,23.387,2.26,20.55,20.55,20.55,3,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_medium,32.106,29.775,34.06,2.167,32.484,32.484,32.484,3,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_large,59.657,57.831,61.454,1.812,59.687,59.687,59.687,3,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_medium_with_hub,89.154,88.387,90.577,1.233,88.5,88.5,88.5,3,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_medium_with_spokes,186.881,186.072,188.447,1.356,186.124,186.124,186.124,3,,,
2026-05-06 12:30:07,f52dd66,main,test_stl_medium_hub_and_spokes,316.421,295.718,339.068,21.74,314.476,314.476,314.476,3,,,
2026-05-06 12:30:07,f52dd66,main,test_preview_small,11.927,11.243,12.431,0.614,12.106,12.106,12.106,3,,,
2026-05-06 12:30:07,f52dd66,main,test_preview_medium,20.537,19.235,21.796,1.281,20.579,20.579,20.579,3,,,
2026-05-06 12:30:07,f52dd66,main,test_preview_medium_with_spokes,146.437,143.989,148.435,2.257,146.886,146.886,146.886,3,,,
2026-05-06 12:30:07,f52dd66,main,test_flange_3dprint_top,1.833,1.562,2.005,0.237,1.932,1.932,1.932,3,,,
2026-05-06 12:30:07,f52dd66,main,test_flange_3dprint_bottom,1.506,1.461,1.574,0.06,1.483,1.483,1.483,3,,,
2026-05-06 12:30:07,f52dd66,main,test_flange_3dprint_with_spokes,1.341,1.29,1.39,0.05,1.344,1.344,1.344,3,,,
2026-05-06 12:30:07,f52dd66,main,test_flange_metal_top,9.101,7.907,10.602,1.373,8.793,8.793,8.793,3,,,
2026-05-06 12:30:07,f52dd66,main,test_flange_metal_bottom,7.084,6.318,7.718,0.709,7.216,7.216,7.216,3,,,
2026-05-06 12:30:10,f52dd66,main,conc/svg_bare/N2,14.788,12.156,17.419,3.722,12.156,12.156,12.156,2,0.6032,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/svg_bare/N4,18.86,12.243,25.608,5.704,16.759,20.831,20.831,4,0.7694,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/svg_bare/N8,35.742,21.606,52.301,11.217,33.189,47.434,47.434,8,1.4581,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/dxf_bare/N2,39.413,36.614,42.211,3.958,36.614,36.614,36.614,2,0.9172,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/dxf_bare/N4,69.452,61.664,76.693,6.432,67.393,72.059,72.059,4,1.6163,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/dxf_bare/N8,141.094,110.448,162.181,16.548,140.641,156.652,156.652,8,3.2835,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/svg_spokes/N2,16.886,9.298,24.474,10.731,9.298,9.298,9.298,2,0.7242,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/svg_spokes/N4,21.367,13.125,29.348,7.119,18.308,24.689,24.689,4,0.9164,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/svg_spokes/N8,39.956,23.054,58.583,12.601,36.45,52.522,52.522,8,1.7137,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_bare/N2,41.798,34.646,48.95,10.114,34.646,34.646,34.646,2,1.0972,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_bare/N4,57.787,56.028,59.468,1.459,57.347,58.306,58.306,4,1.5169,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_bare/N8,113.074,107.611,116.399,3.133,113.735,115.399,115.399,8,2.9682,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_spokes/N2,33.821,33.636,34.007,0.262,33.636,33.636,33.636,2,0.7818,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_spokes/N4,61.668,58.048,63.317,2.447,62.339,62.969,62.969,4,1.4254,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/preview_spokes/N8,119.564,110.308,123.021,4.641,121.812,122.528,122.528,8,2.7637,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_bare/N2,63.899,61.356,66.442,3.596,61.356,61.356,61.356,2,1.0142,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_bare/N4,103.179,100.355,108.287,3.728,100.453,103.62,103.62,4,1.6376,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_bare/N8,203.6,186.82,221.79,12.538,201.364,216.238,216.238,8,3.2315,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_spokes/N2,56.701,46.194,67.207,14.858,46.194,46.194,46.194,2,0.9624,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_spokes/N4,104.0,95.012,112.356,7.487,101.37,107.262,107.262,4,1.7652,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/stl_spokes/N8,208.558,190.306,228.73,13.429,204.151,222.485,222.485,8,3.5399,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/flange_top/N2,20.668,11.556,29.781,12.887,11.556,11.556,11.556,2,0.6463,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/flange_top/N4,27.013,20.19,33.325,5.648,25.124,29.412,29.412,4,0.8447,0,0.0
2026-05-06 12:30:10,f52dd66,main,conc/flange_top/N8,45.861,29.278,62.828,11.666,43.674,57.979,57.979,8,1.4341,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_bare/N2,12.97,10.754,15.186,3.134,10.754,10.754,10.754,2,0.4636,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_bare/N4,18.853,12.282,25.394,5.625,16.753,20.984,20.984,4,0.6739,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_bare/N8,37.319,23.724,53.945,11.115,34.591,49.178,49.178,8,1.3339,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/dxf_bare/N2,38.963,36.242,41.683,3.847,36.242,36.242,36.242,2,0.8957,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/dxf_bare/N4,70.04,65.631,75.571,4.574,67.019,71.937,71.937,4,1.6102,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/dxf_bare/N8,131.535,105.408,149.108,14.15,129.926,145.235,145.235,8,3.024,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_spokes/N2,12.097,10.107,14.088,2.815,10.107,10.107,10.107,2,0.4113,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_spokes/N4,22.156,13.576,29.58,6.9,20.143,25.325,25.325,4,0.7532,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/svg_spokes/N8,35.169,21.703,52.024,11.337,31.627,47.401,47.401,8,1.1956,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/preview_bare/N2,35.843,31.746,39.939,5.793,31.746,31.746,31.746,2,0.7412,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/preview_bare/N4,59.11,58.693,59.546,0.434,58.783,59.416,59.416,4,1.2224,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/preview_bare/N8,107.428,102.645,112.234,3.637,105.898,111.76,111.76,8,2.2217,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/preview_spokes/N2,35.047,34.868,35.226,0.254,34.868,34.868,34.868,2,0.8685,0,0.0
2026-05-06 12:30:20,f52dd66,main,conc/preview_spokes/N4,57.196,54.939,58.225,1.528,57.584,58.035,58.035,4,1.4173,0,0.0
